,image,px_out_from_centre,px_value,px_along_axis,total_axis_length_px,channel,max_signal_perpendicular
8,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,636.6143,2,321,2,998.8397
9,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,858.1638,2,321,2,998.8397
10,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,916.6718,2,321,2,998.8397
11,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,800.62756,2,321,2,998.8397
12,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,624.3511,2,321,2,998.8397
13,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,498.64218,2,321,2,998.8397
14,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,405.7008,2,321,2,998.8397
15,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,314.9853,2,321,2,998.8397
16,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,340.10648,2,321,2,998.8397
17,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,548.5454,2,321,2,998.8397
18,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,818.84265,2,321,2,998.8397
19,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,998.8397,2,321,2,998.8397
20,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,978.6922,2,321,2,998.8397
0,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,264.7471,2,321,3,1761.2874
1,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,265.75278,2,321,3,1761.2874
2,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,266.84735,2,321,3,1761.2874
3,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,268.1165,2,321,3,1761.2874
4,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,268.92212,2,321,3,1761.2874
5,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,269.70303,2,321,3,1761.2874
6,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,306.36563,2,321,3,1761.2874
7,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,402.60092,2,321,3,1761.2874
8,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,604.7483,2,321,3,1761.2874
9,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,938.0997,2,321,3,1761.2874
10,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,1303.2761,2,321,3,1761.2874
11,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,1589.6907,2,321,3,1761.2874
12,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,1750.5453,2,321,3,1761.2874
13,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,1761.2874,2,321,3,1761.2874
14,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,1569.015,2,321,3,1761.2874
15,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,1201.2556,2,321,3,1761.2874
16,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,804.10175,2,321,3,1761.2874
17,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,522.0786,2,321,3,1761.2874
18,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,440.89993,2,321,3,1761.2874
19,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,574.82904,2,321,3,1761.2874
20,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,959.3697,2,321,3,1761.2874
