,image,px_out_from_centre,px_value,px_along_axis,total_axis_length_px,channel,max_signal_perpendicular
7,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,674.11523,1,260,2,1116.069
8,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,654.64575,1,260,2,1116.069
9,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,659.7781,1,260,2,1116.069
10,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,709.2899,1,260,2,1116.069
11,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,817.4011,1,260,2,1116.069
12,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,992.7465,1,260,2,1116.069
13,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,1116.069,1,260,2,1116.069
14,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,1018.09296,1,260,2,1116.069
15,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,751.39703,1,260,2,1116.069
16,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,472.16028,1,260,2,1116.069
17,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,282.98004,1,260,2,1116.069
18,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,192.27095,1,260,2,1116.069
19,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,169.47745,1,260,2,1116.069
20,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,166.54599,1,260,2,1116.069
0,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,313.2213,1,260,3,3063.556
1,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,308.3802,1,260,3,3063.556
2,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,306.8045,1,260,3,3063.556
3,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,315.9026,1,260,3,3063.556
4,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,347.46213,1,260,3,3063.556
5,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,434.57364,1,260,3,3063.556
6,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,699.70087,1,260,3,3063.556
7,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,1263.6206,1,260,3,3063.556
8,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,2069.7678,1,260,3,3063.556
9,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,2825.522,1,260,3,3063.556
10,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,3063.556,1,260,3,3063.556
11,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,2687.2456,1,260,3,3063.556
12,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,1939.4105,1,260,3,3063.556
13,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,1228.3248,1,260,3,3063.556
14,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,803.18243,1,260,3,3063.556
15,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,613.4007,1,260,3,3063.556
16,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,504.09955,1,260,3,3063.556
17,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,406.80258,1,260,3,3063.556
18,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,337.02643,1,260,3,3063.556
19,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,298.896,1,260,3,3063.556
20,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,283.73212,1,260,3,3063.556
0,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,274.48932,2,260,0,274.48932
1,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,269.13736,2,260,0,274.48932
2,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,263.65454,2,260,0,274.48932
3,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,258.6251,2,260,0,274.48932
4,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,253.20314,2,260,0,274.48932
5,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,248.42523,2,260,0,274.48932
6,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,246.82375,2,260,0,274.48932
7,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,249.29231,2,260,0,274.48932
8,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,252.2863,2,260,0,274.48932
9,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,255.10901,2,260,0,274.48932
10,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,257.41922,2,260,0,274.48932
11,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,257.77396,2,260,0,274.48932
12,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,257.4456,2,260,0,274.48932
13,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,257.65387,2,260,0,274.48932
14,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,261.73218,2,260,0,274.48932
15,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,266.1042,2,260,0,274.48932
16,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,267.89145,2,260,0,274.48932
17,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,268.14047,2,260,0,274.48932
18,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,267.82443,2,260,0,274.48932
19,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,266.95233,2,260,0,274.48932
20,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,264.82373,2,260,0,274.48932
0,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,111.84595,2,260,1,129.57184
1,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,112.7931,2,260,1,129.57184
2,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,114.435135,2,260,1,129.57184
3,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,115.57344,2,260,1,129.57184
4,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,117.56221,2,260,1,129.57184
5,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,120.84869,2,260,1,129.57184
6,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,124.52315,2,260,1,129.57184
7,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,127.40319,2,260,1,129.57184
8,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,129.57184,2,260,1,129.57184
9,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,129.24734,2,260,1,129.57184
10,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,128.15088,2,260,1,129.57184
11,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,126.80849,2,260,1,129.57184
12,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,124.40729,2,260,1,129.57184
13,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,120.520325,2,260,1,129.57184
14,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,117.49786,2,260,1,129.57184
15,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,115.9943,2,260,1,129.57184
16,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,115.82819,2,260,1,129.57184
17,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,116.62007,2,260,1,129.57184
18,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,117.25918,2,260,1,129.57184
19,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,116.823326,2,260,1,129.57184
20,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,115.49384,2,260,1,129.57184
0,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,192.14948,2,260,2,1135.079
1,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,200.39265,2,260,2,1135.079
2,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,223.26239,2,260,2,1135.079
3,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,263.73096,2,260,2,1135.079
4,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,374.6509,2,260,2,1135.079
5,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,558.5002,2,260,2,1135.079
6,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,698.8622,2,260,2,1135.079
7,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,741.8814,2,260,2,1135.079
8,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,716.46075,2,260,2,1135.079
9,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,681.55774,2,260,2,1135.079
10,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,686.127,2,260,2,1135.079
11,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,762.92065,2,260,2,1135.079
12,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,965.3045,2,260,2,1135.079
13,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,1135.079,2,260,2,1135.079
14,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,1050.212,2,260,2,1135.079
15,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,778.8207,2,260,2,1135.079
16,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,484.07193,2,260,2,1135.079
17,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,285.2467,2,260,2,1135.079
18,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,193.65948,2,260,2,1135.079
19,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,172.40077,2,260,2,1135.079
20,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,171.25363,2,260,2,1135.079
0,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,312.168,2,260,3,3268.5415
1,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,307.60516,2,260,3,3268.5415
2,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,304.09753,2,260,3,3268.5415
3,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,313.99246,2,260,3,3268.5415
4,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,345.6309,2,260,3,3268.5415
5,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,441.95868,2,260,3,3268.5415
6,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,696.4284,2,260,3,3268.5415
7,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,1242.375,2,260,3,3268.5415
8,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,2013.571,2,260,3,3268.5415
9,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,2852.0383,2,260,3,3268.5415
