,image,px_out_from_centre,px_value,px_along_axis,total_axis_length_px,channel,max_signal_perpendicular
1,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,126.749146,1,166,2,676.8838
2,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,127.55551,1,166,2,676.8838
3,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,126.99686,1,166,2,676.8838
4,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,154.2471,1,166,2,676.8838
5,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,226.96487,1,166,2,676.8838
6,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,350.3594,1,166,2,676.8838
7,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,489.5317,1,166,2,676.8838
8,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,600.78564,1,166,2,676.8838
9,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,669.0606,1,166,2,676.8838
10,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,676.8838,1,166,2,676.8838
11,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,590.34576,1,166,2,676.8838
12,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,435.51315,1,166,2,676.8838
13,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,287.43503,1,166,2,676.8838
14,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,191.21301,1,166,2,676.8838
15,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,140.21266,1,166,2,676.8838
16,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,129.5684,1,166,2,676.8838
17,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,136.20518,1,166,2,676.8838
18,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,136.37198,1,166,2,676.8838
19,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,129.56628,1,166,2,676.8838
20,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,122.299995,1,166,2,676.8838
0,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,261.2722,1,166,3,351.32565
1,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,264.41757,1,166,3,351.32565
2,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,268.25653,1,166,3,351.32565
3,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,271.88358,1,166,3,351.32565
4,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,274.44073,1,166,3,351.32565
5,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,276.19205,1,166,3,351.32565
6,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,277.58795,1,166,3,351.32565
7,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,282.26785,1,166,3,351.32565
8,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,308.15985,1,166,3,351.32565
9,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,336.66226,1,166,3,351.32565
10,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,351.32565,1,166,3,351.32565
11,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,337.51035,1,166,3,351.32565
12,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,302.44635,1,166,3,351.32565
